文件名	target name	accession	query name	accession	E-value	score	bias	E-value	score	bias	exp	reg	clu	ov	env	dom	rep	inc	description of target
GCA_000351625.1_Esch_coli_KTE66_V1_genomic	KB732762.1_3332	-	lolD.aln	-	0.00029	18.5	0.0	0.00066	17.3	0.0	1.5	1	0	0	1	1	1	1	# 3586701 # 3587681 # -1 # ID=7_3332;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.555
GCA_000351625.1_Esch_coli_KTE66_V1_genomic	KB732762.1_2681	-	lolD.aln	-	0.00033	18.3	0.3	0.17	9.4	0.1	2.7	2	0	0	2	2	2	1	# 2891614 # 2893449 # -1 # ID=7_2681;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.341
GCA_000351625.1_Esch_coli_KTE66_V1_genomic	KB732764.1_13	-	lolD.aln	-	0.024	12.2	0.0	0.025	12.1	0.0	1.1	1	0	0	1	1	1	0	# 9797 # 10078 # 1 # ID=9_13;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.535
GCA_000351625.1_Esch_coli_KTE66_V1_genomic	KB732766.1_69	-	lolD.aln	-	0.027	12.0	0.0	0.041	11.4	0.0	1.2	1	0	0	1	1	1	0	# 70025 # 70723 # -1 # ID=11_69;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.501
GCA_000351625.1_Esch_coli_KTE66_V1_genomic	KB732766.1_70	-	lolD.aln	-	0.036	11.6	0.1	0.064	10.8	0.1	1.3	1	0	0	1	1	1	0	# 70912 # 71604 # 1 # ID=11_70;partial=00;start_type=ATG;rbs_motif=AGGA;rbs_spacer=5-10bp;gc_cont=0.482
GCA_000408385.1_Esch_coli_KTE68_V1_genomic	KE137035.1_985	-	lolD.aln	-	1.4e-116	386.0	0.4	1.6e-116	385.8	0.4	1.0	1	0	0	1	1	1	1	# 1044702 # 1045403 # 1 # ID=1_985;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.551
GCA_000408385.1_Esch_coli_KTE68_V1_genomic	KE137035.1_298	-	lolD.aln	-	3.2e-81	270.3	0.6	3.6e-81	270.2	0.6	1.0	1	0	0	1	1	1	1	# 335502 # 336188 # 1 # ID=1_298;partial=00;start_type=ATG;rbs_motif=AGGA;rbs_spacer=5-10bp;gc_cont=0.569
GCA_000408385.1_Esch_coli_KTE68_V1_genomic	KE137049.1_1009	-	lolD.aln	-	5.8e-80	266.2	9.5	4.6e-41	139.0	1.7	2.1	2	0	0	2	2	2	2	# 1084169 # 1085758 # 1 # ID=15_1009;partial=00;start_type=ATG;rbs_motif=AGxAGG/AGGxGG;rbs_spacer=5-10bp;gc_cont=0.517
GCA_000408385.1_Esch_coli_KTE68_V1_genomic	KE137035.1_714	-	lolD.aln	-	3.4e-77	257.2	3.1	4.2e-38	129.3	0.0	2.1	2	0	0	2	2	2	2	# 748441 # 750312 # 1 # ID=1_714;partial=00;start_type=TTG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.538
GCA_000408385.1_Esch_coli_KTE68_V1_genomic	KE137035.1_770	-	lolD.aln	-	7.1e-72	239.7	0.3	9.9e-72	239.3	0.3	1.2	1	0	0	1	1	1	1	# 807950 # 809896 # 1 # ID=1_770;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.541
GCA_000408385.1_Esch_coli_KTE68_V1_genomic	KE137053.1_563	-	lolD.aln	-	8.7e-62	206.8	0.0	9.6e-62	206.6	0.0	1.0	1	0	0	1	1	1	1	# 586605 # 587273 # -1 # ID=19_563;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.559
GCA_000408385.1_Esch_coli_KTE68_V1_genomic	KE137040.1_363	-	lolD.aln	-	9.3e-61	203.4	0.2	1.2e-60	203.0	0.2	1.1	1	0	0	1	1	1	1	# 405983 # 407014 # -1 # ID=6_363;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.526
GCA_000408385.1_Esch_coli_KTE68_V1_genomic	KE137035.1_691	-	lolD.aln	-	7.2e-59	197.2	0.2	8e-59	197.1	0.2	1.0	1	0	0	1	1	1	1	# 721677 # 722399 # -1 # ID=1_691;partial=00;start_type=GTG;rbs_motif=AGGA;rbs_spacer=5-10bp;gc_cont=0.539
GCA_000408385.1_Esch_coli_KTE68_V1_genomic	KE137049.1_653	-	lolD.aln	-	6.3e-54	181.1	0.2	7.2e-54	180.9	0.2	1.0	1	0	0	1	1	1	1	# 691134 # 691886 # -1 # ID=15_653;partial=00;start_type=ATG;rbs_motif=AGGAG/GGAGG;rbs_spacer=11-12bp;gc_cont=0.546
GCA_000408385.1_Esch_coli_KTE68_V1_genomic	KE137053.1_610	-	lolD.aln	-	1.2e-53	180.2	0.0	3.9e-28	96.7	0.0	2.2	2	0	0	2	2	2	2	# 626339 # 629074 # -1 # ID=19_610;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.569
GCA_000408385.1_Esch_coli_KTE68_V1_genomic	KE137037.1_218	-	lolD.aln	-	2e-51	172.9	0.0	1e-31	108.4	0.1	2.2	2	0	0	2	2	2	2	# 241730 # 243232 # 1 # ID=3_218;partial=00;start_type=ATG;rbs_motif=AGxAGG/AGGxGG;rbs_spacer=5-10bp;gc_cont=0.554
GCA_000408385.1_Esch_coli_KTE68_V1_genomic	KE137049.1_1281	-	lolD.aln	-	4.2e-51	171.8	0.5	7.2e-51	171.0	0.4	1.4	2	0	0	2	2	1	1	# 1369570 # 1370667 # -1 # ID=15_1281;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.581
GCA_000408385.1_Esch_coli_KTE68_V1_genomic	KE137035.1_494	-	lolD.aln	-	1.1e-50	170.4	0.3	1.2e-50	170.3	0.3	1.0	1	0	0	1	1	1	1	# 528160 # 528885 # -1 # ID=1_494;partial=00;start_type=ATG;rbs_motif=AGGA;rbs_spacer=5-10bp;gc_cont=0.511
GCA_000408385.1_Esch_coli_KTE68_V1_genomic	KE137049.1_1187	-	lolD.aln	-	2.2e-50	169.5	1.4	2.6e-50	169.2	1.4	1.1	1	0	0	1	1	1	1	# 1266158 # 1266931 # -1 # ID=15_1187;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.513
GCA_000408385.1_Esch_coli_KTE68_V1_genomic	KE137049.1_1404	-	lolD.aln	-	2.6e-50	169.2	1.7	4.8e-28	96.4	0.1	3.0	2	1	0	2	2	2	2	# 1512269 # 1513780 # -1 # ID=15_1404;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.558
GCA_000408385.1_Esch_coli_KTE68_V1_genomic	KE137035.1_676	-	lolD.aln	-	9e-50	167.4	0.0	8.7e-26	89.0	0.0	2.1	2	0	0	2	2	2	2	# 703177 # 704913 # -1 # ID=1_676;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.553
GCA_000408385.1_Esch_coli_KTE68_V1_genomic	KE137053.1_715	-	lolD.aln	-	1.1e-48	163.9	1.0	5.4e-29	99.5	0.4	3.0	3	0	0	3	3	3	3	# 745498 # 747039 # 1 # ID=19_715;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.471
GCA_000408385.1_Esch_coli_KTE68_V1_genomic	KE137053.1_908	-	lolD.aln	-	1.6e-48	163.4	0.6	1.1e-25	88.6	0.0	2.9	2	1	0	2	2	2	2	# 972287 # 973792 # 1 # ID=19_908;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.509
GCA_000408385.1_Esch_coli_KTE68_V1_genomic	KE137053.1_393	-	lolD.aln	-	6.8e-48	161.3	0.0	8.5e-48	161.0	0.0	1.0	1	0	0	1	1	1	1	# 421838 # 422596 # 1 # ID=19_393;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.468
GCA_000408385.1_Esch_coli_KTE68_V1_genomic	KE137035.1_122	-	lolD.aln	-	5.3e-47	158.4	1.7	2.6e-26	90.7	0.2	2.6	2	1	0	2	2	2	2	# 125625 # 127109 # 1 # ID=1_122;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.516
GCA_000408385.1_Esch_coli_KTE68_V1_genomic	KE137046.1_2	-	lolD.aln	-	6.9e-47	158.0	0.2	1.1e-46	157.4	0.2	1.3	1	0	0	1	1	1	1	# 1188 # 2324 # -1 # ID=12_2;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.510
GCA_000408385.1_Esch_coli_KTE68_V1_genomic	KE137049.1_142	-	lolD.aln	-	1e-45	154.2	0.0	1.7e-45	153.5	0.0	1.3	1	0	0	1	1	1	1	# 155963 # 156976 # 1 # ID=15_142;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.544
GCA_000408385.1_Esch_coli_KTE68_V1_genomic	KE137049.1_1528	-	lolD.aln	-	1e-45	154.2	1.0	1.6e-45	153.6	1.0	1.2	1	0	0	1	1	1	1	# 1655172 # 1656374 # 1 # ID=15_1528;partial=00;start_type=ATG;rbs_motif=4Base/6BMM;rbs_spacer=13-15bp;gc_cont=0.493
GCA_000408385.1_Esch_coli_KTE68_V1_genomic	KE137049.1_975	-	lolD.aln	-	1.7e-45	153.4	0.1	2.1e-23	81.2	0.0	3.0	2	1	0	2	2	2	2	# 1044876 # 1046396 # -1 # ID=15_975;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.453
GCA_000408385.1_Esch_coli_KTE68_V1_genomic	KE137053.1_600	-	lolD.aln	-	3e-45	152.7	0.9	3.7e-45	152.4	0.9	1.1	1	0	0	1	1	1	1	# 618114 # 618920 # 1 # ID=19_600;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.558
GCA_000408385.1_Esch_coli_KTE68_V1_genomic	KE137035.1_754	-	lolD.aln	-	3.5e-45	152.5	0.0	4.3e-45	152.1	0.0	1.0	1	0	0	1	1	1	1	# 788118 # 788846 # -1 # ID=1_754;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.528
GCA_000408385.1_Esch_coli_KTE68_V1_genomic	KE137037.1_98	-	lolD.aln	-	2.1e-44	149.9	1.1	3e-44	149.4	1.1	1.2	1	0	0	1	1	1	1	# 112321 # 113109 # -1 # ID=3_98;partial=00;start_type=ATG;rbs_motif=GGAGG;rbs_spacer=5-10bp;gc_cont=0.589
GCA_000408385.1_Esch_coli_KTE68_V1_genomic	KE137035.1_823	-	lolD.aln	-	2.8e-44	149.5	0.3	8.6e-44	147.9	0.3	1.7	1	1	0	1	1	1	1	# 881510 # 882277 # -1 # ID=1_823;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.565
GCA_000408385.1_Esch_coli_KTE68_V1_genomic	KE137049.1_231	-	lolD.aln	-	3.9e-44	149.0	3.1	3.6e-23	80.5	0.1	2.6	2	1	0	2	2	2	2	# 261831 # 263366 # 1 # ID=15_231;partial=00;start_type=ATG;rbs_motif=GGxGG;rbs_spacer=3-4bp;gc_cont=0.534
GCA_000408385.1_Esch_coli_KTE68_V1_genomic	KE137035.1_742	-	lolD.aln	-	4e-44	149.0	0.2	5.7e-44	148.5	0.2	1.2	1	0	0	1	1	1	1	# 776865 # 777998 # 1 # ID=1_742;partial=00;start_type=GTG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.545
GCA_000408385.1_Esch_coli_KTE68_V1_genomic	KE137049.1_639	-	lolD.aln	-	9.3e-44	147.8	0.1	4.4e-28	96.5	0.0	3.1	3	0	0	3	3	3	3	# 677626 # 679140 # -1 # ID=15_639;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.519
GCA_000408385.1_Esch_coli_KTE68_V1_genomic	KE137053.1_550	-	lolD.aln	-	1.3e-43	147.3	0.1	1.8e-43	146.9	0.1	1.1	1	0	0	1	1	1	1	# 572624 # 573694 # -1 # ID=19_550;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.583
GCA_000408385.1_Esch_coli_KTE68_V1_genomic	KE137053.1_687	-	lolD.aln	-	2.5e-43	146.4	0.1	3.2e-43	146.0	0.1	1.1	1	0	0	1	1	1	1	# 715445 # 716449 # -1 # ID=19_687;partial=00;start_type=ATG;rbs_motif=GGAGG;rbs_spacer=5-10bp;gc_cont=0.553
GCA_000408385.1_Esch_coli_KTE68_V1_genomic	KE137037.1_90	-	lolD.aln	-	1.3e-42	144.0	0.0	1.5e-42	143.8	0.0	1.0	1	0	0	1	1	1	1	# 106003 # 106761 # -1 # ID=3_90;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.613
GCA_000408385.1_Esch_coli_KTE68_V1_genomic	KE137047.1_110	-	lolD.aln	-	1.4e-42	143.9	0.5	1.8e-42	143.6	0.5	1.0	1	0	0	1	1	1	1	# 117414 # 118427 # 1 # ID=13_110;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.513
GCA_000408385.1_Esch_coli_KTE68_V1_genomic	KE137037.1_32	-	lolD.aln	-	6.1e-42	141.8	0.3	8.8e-42	141.3	0.3	1.2	1	0	0	1	1	1	1	# 41442 # 42557 # 1 # ID=3_32;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.548
GCA_000408385.1_Esch_coli_KTE68_V1_genomic	KE137035.1_702	-	lolD.aln	-	7.4e-42	141.6	1.3	2e-11	42.0	0.0	4.3	3	2	1	4	4	4	4	# 731898 # 733493 # 1 # ID=1_702;partial=00;start_type=GTG;rbs_motif=AGGA;rbs_spacer=5-10bp;gc_cont=0.525
GCA_000408385.1_Esch_coli_KTE68_V1_genomic	KE137040.1_156	-	lolD.aln	-	1.1e-41	141.0	0.1	2.6e-12	45.0	0.0	4.2	4	0	0	4	4	4	4	# 168035 # 169702 # -1 # ID=6_156;partial=00;start_type=GTG;rbs_motif=AGGA/GGAG/GAGG;rbs_spacer=11-12bp;gc_cont=0.553
GCA_000408385.1_Esch_coli_KTE68_V1_genomic	KE137037.1_89	-	lolD.aln	-	4.9e-41	138.9	0.0	5.7e-41	138.7	0.0	1.0	1	0	0	1	1	1	1	# 105212 # 105892 # -1 # ID=3_89;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.596
GCA_000408385.1_Esch_coli_KTE68_V1_genomic	KE137035.1_832	-	lolD.aln	-	4.7e-40	135.7	0.3	4e-12	44.3	0.0	4.2	3	1	1	4	4	4	4	# 891179 # 893086 # 1 # ID=1_832;partial=00;start_type=ATG;rbs_motif=AGGA;rbs_spacer=5-10bp;gc_cont=0.524
GCA_000408385.1_Esch_coli_KTE68_V1_genomic	KE137053.1_688	-	lolD.aln	-	6.9e-40	135.1	0.3	8.2e-40	134.9	0.3	1.1	1	0	0	1	1	1	1	# 716446 # 717429 # -1 # ID=19_688;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.566
GCA_000408385.1_Esch_coli_KTE68_V1_genomic	KE137035.1_165	-	lolD.aln	-	9.6e-39	131.4	0.1	2.7e-38	129.9	0.1	1.6	1	1	0	1	1	1	1	# 171876 # 172643 # 1 # ID=1_165;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.565
GCA_000408385.1_Esch_coli_KTE68_V1_genomic	KE137053.1_455	-	lolD.aln	-	7.9e-38	128.4	0.5	2.9e-16	57.8	0.0	4.0	2	2	1	3	3	3	3	# 464195 # 466108 # 1 # ID=19_455;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.557
GCA_000408385.1_Esch_coli_KTE68_V1_genomic	KE137047.1_111	-	lolD.aln	-	1.7e-37	127.3	0.0	2.1e-37	127.0	0.0	1.1	1	0	0	1	1	1	1	# 118424 # 119428 # 1 # ID=13_111;partial=00;start_type=ATG;rbs_motif=GGAGG;rbs_spacer=5-10bp;gc_cont=0.525
GCA_000408385.1_Esch_coli_KTE68_V1_genomic	KE137053.1_323	-	lolD.aln	-	2.2e-37	127.0	0.0	2.8e-37	126.6	0.0	1.0	1	0	0	1	1	1	1	# 345295 # 346104 # -1 # ID=19_323;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.543
GCA_000408385.1_Esch_coli_KTE68_V1_genomic	KE137048.1_57	-	lolD.aln	-	1.3e-36	124.4	0.3	1.6e-36	124.1	0.3	1.1	1	0	0	1	1	1	1	# 47778 # 48542 # -1 # ID=14_57;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.481
GCA_000408385.1_Esch_coli_KTE68_V1_genomic	KE137035.1_293	-	lolD.aln	-	6.8e-35	118.8	0.0	7.9e-35	118.6	0.0	1.1	1	0	0	1	1	1	1	# 331688 # 332365 # 1 # ID=1_293;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.454
GCA_000408385.1_Esch_coli_KTE68_V1_genomic	KE137040.1_233	-	lolD.aln	-	8.9e-35	118.4	0.2	1.2e-34	117.9	0.2	1.1	1	0	0	1	1	1	1	# 258112 # 258810 # -1 # ID=6_233;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.569
GCA_000408385.1_Esch_coli_KTE68_V1_genomic	KE137049.1_956	-	lolD.aln	-	1.3e-34	117.8	0.2	1.8e-34	117.4	0.2	1.1	1	0	0	1	1	1	1	# 1023707 # 1024633 # -1 # ID=15_956;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.551
GCA_000408385.1_Esch_coli_KTE68_V1_genomic	KE137049.1_190	-	lolD.aln	-	1.4e-34	117.8	1.3	2.5e-32	110.4	1.3	2.1	1	1	0	1	1	1	1	# 206383 # 207309 # -1 # ID=15_190;partial=00;start_type=GTG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.534
GCA_000408385.1_Esch_coli_KTE68_V1_genomic	KE137035.1_589	-	lolD.aln	-	2e-34	117.3	0.0	1e-18	65.9	0.0	3.3	3	0	0	3	3	3	3	# 630921 # 632393 # -1 # ID=1_589;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.527
GCA_000408385.1_Esch_coli_KTE68_V1_genomic	KE137035.1_776	-	lolD.aln	-	4e-34	116.3	0.4	6.7e-34	115.5	0.4	1.3	1	0	0	1	1	1	1	# 815552 # 817273 # -1 # ID=1_776;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.535
GCA_000408385.1_Esch_coli_KTE68_V1_genomic	KE137049.1_191	-	lolD.aln	-	1.8e-33	114.1	0.2	2.2e-33	113.8	0.2	1.1	1	0	0	1	1	1	1	# 207302 # 208288 # -1 # ID=15_191;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.536
GCA_000408385.1_Esch_coli_KTE68_V1_genomic	KE137049.1_53	-	lolD.aln	-	5.1e-33	112.7	0.1	7.2e-33	112.2	0.1	1.2	1	0	0	1	1	1	1	# 55000 # 55806 # -1 # ID=15_53;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.508
GCA_000408385.1_Esch_coli_KTE68_V1_genomic	KE137053.1_555	-	lolD.aln	-	8.3e-33	112.0	0.7	8.2e-32	108.7	0.7	1.9	1	1	0	1	1	1	1	# 577952 # 578719 # -1 # ID=19_555;partial=00;start_type=ATG;rbs_motif=AGGAG;rbs_spacer=5-10bp;gc_cont=0.542
GCA_000408385.1_Esch_coli_KTE68_V1_genomic	KE137036.1_15	-	lolD.aln	-	1.4e-32	111.2	0.8	3.4e-32	109.9	0.8	1.5	1	1	0	1	1	1	1	# 11397 # 12158 # 1 # ID=2_15;partial=00;start_type=ATG;rbs_motif=AGGA;rbs_spacer=5-10bp;gc_cont=0.602
GCA_000408385.1_Esch_coli_KTE68_V1_genomic	KE137035.1_802	-	lolD.aln	-	1.9e-31	107.5	0.3	3.1e-31	106.8	0.3	1.3	1	0	0	1	1	1	1	# 853426 # 855174 # 1 # ID=1_802;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.505
GCA_000408385.1_Esch_coli_KTE68_V1_genomic	KE137035.1_594	-	lolD.aln	-	2.5e-31	107.1	0.0	3.8e-31	106.5	0.0	1.2	1	0	0	1	1	1	1	# 635159 # 636217 # 1 # ID=1_594;partial=00;start_type=ATG;rbs_motif=GGxGG;rbs_spacer=5-10bp;gc_cont=0.535
GCA_000408385.1_Esch_coli_KTE68_V1_genomic	KE137047.1_56	-	lolD.aln	-	2.9e-31	106.9	0.1	3.9e-31	106.5	0.1	1.1	1	0	0	1	1	1	1	# 56114 # 56872 # -1 # ID=13_56;partial=00;start_type=GTG;rbs_motif=GGAGG;rbs_spacer=5-10bp;gc_cont=0.535
GCA_000408385.1_Esch_coli_KTE68_V1_genomic	KE137049.1_54	-	lolD.aln	-	5.5e-31	106.0	0.1	4.7e-30	103.0	0.1	1.9	1	1	0	1	1	1	1	# 55808 # 56800 # -1 # ID=15_54;partial=00;start_type=ATG;rbs_motif=GGxGG;rbs_spacer=5-10bp;gc_cont=0.516
GCA_000408385.1_Esch_coli_KTE68_V1_genomic	KE137049.1_1803	-	lolD.aln	-	7e-31	105.7	0.0	8.2e-31	105.4	0.0	1.0	1	0	0	1	1	1	1	# 1952921 # 1953598 # 1 # ID=15_1803;partial=00;start_type=ATG;rbs_motif=4Base/6BMM;rbs_spacer=13-15bp;gc_cont=0.535
GCA_000408385.1_Esch_coli_KTE68_V1_genomic	KE137035.1_431	-	lolD.aln	-	1e-30	105.1	0.0	1.7e-30	104.4	0.0	1.2	1	0	0	1	1	1	1	# 464635 # 465450 # -1 # ID=1_431;partial=00;start_type=ATG;rbs_motif=AGGAG/GGAGG;rbs_spacer=11-12bp;gc_cont=0.550
GCA_000408385.1_Esch_coli_KTE68_V1_genomic	KE137040.1_6	-	lolD.aln	-	1.8e-30	104.3	0.2	2.2e-30	104.0	0.2	1.1	1	0	0	1	1	1	1	# 3232 # 3999 # -1 # ID=6_6;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.538
GCA_000408385.1_Esch_coli_KTE68_V1_genomic	KE137053.1_642	-	lolD.aln	-	1.9e-30	104.2	0.0	2.5e-30	103.8	0.0	1.1	1	0	0	1	1	1	1	# 665255 # 666025 # 1 # ID=19_642;partial=00;start_type=ATG;rbs_motif=GGAGG;rbs_spacer=5-10bp;gc_cont=0.486
GCA_000408385.1_Esch_coli_KTE68_V1_genomic	KE137053.1_554	-	lolD.aln	-	8.6e-30	102.1	0.1	1e-29	101.9	0.1	1.1	1	0	0	1	1	1	1	# 577237 # 577950 # -1 # ID=19_554;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.567
GCA_000408385.1_Esch_coli_KTE68_V1_genomic	KE137040.1_291	-	lolD.aln	-	1.8e-29	101.1	0.0	2.4e-29	100.6	0.0	1.2	1	0	0	1	1	1	1	# 328613 # 329539 # 1 # ID=6_291;partial=00;start_type=ATG;rbs_motif=3Base/5BMM;rbs_spacer=13-15bp;gc_cont=0.496
GCA_000408385.1_Esch_coli_KTE68_V1_genomic	KE137049.1_601	-	lolD.aln	-	1.9e-29	101.0	3.4	1.9e-20	71.6	0.2	2.1	2	0	0	2	2	2	2	# 638492 # 639247 # 1 # ID=15_601;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.488
GCA_000408385.1_Esch_coli_KTE68_V1_genomic	KE137053.1_880	-	lolD.aln	-	2.2e-29	100.7	0.0	2.9e-29	100.4	0.0	1.1	1	0	0	1	1	1	1	# 940974 # 941747 # -1 # ID=19_880;partial=00;start_type=ATG;rbs_motif=AGGA;rbs_spacer=5-10bp;gc_cont=0.525
GCA_000408385.1_Esch_coli_KTE68_V1_genomic	KE137053.1_329	-	lolD.aln	-	2.4e-29	100.7	0.0	2.8e-29	100.4	0.0	1.1	1	0	0	1	1	1	1	# 349983 # 350708 # 1 # ID=19_329;partial=00;start_type=ATG;rbs_motif=4Base/6BMM;rbs_spacer=13-15bp;gc_cont=0.543
GCA_000408385.1_Esch_coli_KTE68_V1_genomic	KE137040.1_315	-	lolD.aln	-	7.2e-29	99.1	0.0	8.3e-17	59.6	0.1	2.1	2	0	0	2	2	2	2	# 355195 # 355992 # 1 # ID=6_315;partial=00;start_type=ATG;rbs_motif=None;rbs_spacer=None;gc_cont=0.566
GCA_000408385.1_Esch_coli_KTE68_V1_genomic	KE137049.1_497	-	lolD.aln	-	4.5e-28	96.5	0.0	6e-28	96.1	0.0	1.0	1	0	0	1	1	1	1	# 533802 # 534452 # 1 # ID=15_497;partial=00;start_type=ATG;rbs_motif=AGGA;rbs_spacer=5-10bp;gc_cont=0.516
GCA_000408385.1_Esch_coli_KTE68_V1_genomic	KE137049.1_768	-	lolD.aln	-	2.2e-27	94.3	0.2	5e-27	93.1	0.0	1.6	2	0	0	2	2	1	1	# 800211 # 802013 # -1 # ID=15_768;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.585
GCA_000408385.1_Esch_coli_KTE68_V1_genomic	KE137049.1_769	-	lolD.aln	-	1.8e-26	91.3	0.1	2.8e-26	90.6	0.1	1.3	1	0	0	1	1	1	1	# 802000 # 803802 # -1 # ID=15_769;partial=00;start_type=ATG;rbs_motif=4Base/6BMM;rbs_spacer=13-15bp;gc_cont=0.575
GCA_000408385.1_Esch_coli_KTE68_V1_genomic	KE137037.1_55	-	lolD.aln	-	3.8e-26	90.2	2.9	3.3e-10	38.0	0.0	4.2	4	0	0	4	4	4	4	# 65610 # 68432 # -1 # ID=3_55;partial=00;start_type=ATG;rbs_motif=GGA/GAG/AGG;rbs_spacer=5-10bp;gc_cont=0.555
GCA_000408385.1_Esch_coli_KTE68_V1_genomic	KE137047.1_11	-	lolD.aln	-	4.1e-26	90.1	0.1	6.7e-26	89.4	0.1	1.3	1	0	0	1	1	1	1	# 13287 # 14114 # -1 # ID=13_11;partial=00;start_type=ATG;rbs_motif=GGAG/GAGG;rbs_spacer=5-10bp;gc_cont=0.506
GCA_000408385.1_Esch_coli_KTE68_V1_genomic	KE137035.1_284	-	lolD.aln	-	1.2e-25	88.5	0.5	2.1e-25	87.7	0.5	1.3	1	0	0	1	1	1	1	# 323423 # 325585 # 1 # ID=1_284;partial=00;start_type=ATG;rbs_motif=GGxGG;rbs_spacer=5-10bp;gc_cont=0.575
